	Plot	Row Numbers	Filter Type	Genotype	ExG	RGB	NGR	GLI	VARI	MGR	VEG
180701_djifc6310_J1_SE_row_30_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_30_range_1	4559 and 4560	Custom	check1	0.4015808316	0.5439597945	0.3320096269	0.3275159611	0.4912492289	0.541194187	2.285467075
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 135	check2	0.4300111599	0.4620000576	0.2694146136	0.2696893999	0.4046157006	0.4564603537	1.93580887
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 136	check2	0.4337777376	0.4622371075	0.2692539199	0.2694944561	0.4046204057	0.4568832911	1.938170011
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 137	check2	0.4378734955	0.4623427302	0.2689350578	0.2691902643	0.4043268486	0.4570928956	1.939976528
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 138	check2	0.4433599521	0.4620491229	0.2682105115	0.2685760673	0.4036195405	0.4567829554	1.940036461
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 139	check2	0.4480164087	0.4617798118	0.2674725926	0.2678923541	0.4030663643	0.4565625332	1.939612816
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 140	check2	0.4536366953	0.4617093896	0.2666706092	0.267313534	0.4022975895	0.4563247495	1.938614813
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu pre	check2	0.5031239702	0.4614855057	0.2584445925	0.261478734	0.3942955969	0.4540878112	1.89958756
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu post	check2	0.5058887204	0.4624753686	0.2587137685	0.2619337858	0.3946184222	0.4548351545	1.899491325
180701_djifc6310_J1_SE_row_31_range_1_rep_1.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Custom	check2	0.4452547555	0.4501633958	0.2605263769	0.2616401564	0.391907259	0.4444518323	1.91155766
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 135	check2	0.4110336685	0.4833868609	0.283831663	0.2884381571	0.4122548711	0.4747499291	2.021545393
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 136	check2	0.4144573754	0.4836651047	0.283558885	0.2881624095	0.4122717201	0.4750897761	2.024283371
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 137	check2	0.4184165297	0.4839809993	0.283280663	0.2879527147	0.412161538	0.4753547394	2.026849489
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 138	check2	0.4244542805	0.48419389	0.2826805476	0.2876653242	0.411511077	0.4752028594	2.028389399
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 139	check2	0.4292216123	0.4845078546	0.2821478539	0.2873671651	0.4110228965	0.4752600191	2.029552086
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 140	check2	0.4353660326	0.4850847651	0.2815577273	0.287220524	0.4103368476	0.4753330456	2.030830442
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu pre	check2	0.4845279995	0.4893056917	0.2751939442	0.2846897006	0.4032975079	0.474695106	2.008667644
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu post	check2	0.4863543349	0.4896072414	0.2750401903	0.2846341471	0.4032400883	0.4748484681	2.008625439
180701_djifc6310_J1_SE_row_31_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Custom	check2	0.4268194258	0.4709913944	0.2741692302	0.2800503392	0.3984561239	0.4612046764	1.997984895
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 135	check2	0.4037806767	0.5141768584	0.3114206928	0.3119153496	0.4540299664	0.50623798	2.184475505
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 136	check2	0.4078126009	0.5155963459	0.3120270605	0.3124903577	0.455058415	0.5078431982	2.19131567
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 137	check2	0.4124154028	0.5169681826	0.3125721027	0.3130832481	0.4557354815	0.5093002374	2.19827943
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 138	check2	0.4186822348	0.5184318153	0.3130456023	0.313706064	0.4565402388	0.5107157605	2.204995833
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 139	check2	0.4239415356	0.5198292091	0.3135126278	0.3142119482	0.4573161504	0.5121867064	2.211379728
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 140	check2	0.430361612	0.521744904	0.3141452277	0.3150304603	0.4581511983	0.5139894871	2.218546525
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu pre	check2	0.4920579965	0.5365830063	0.3161760485	0.3203671737	0.459677214	0.5255148877	2.253624661
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu post	check2	0.4933382391	0.5378654199	0.3169430389	0.3212597368	0.4603833374	0.5266316245	2.257450652
180701_djifc6310_J1_SE_row_31_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Custom	check2	0.4184435678	0.5016895623	0.3027859126	0.3040252537	0.4405708351	0.4940209271	2.166985951
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 135	check2	0.4070613137	0.5313161853	0.3304518196	0.3251050785	0.4821082668	0.5310817776	2.321397034
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 136	check2	0.4112898802	0.5340365453	0.3321537395	0.3266897525	0.4844119724	0.534070986	2.332434543
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 137	check2	0.4159030471	0.5370078866	0.333990938	0.3284549178	0.4868318973	0.5372049256	2.344642555
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 138	check2	0.4219070685	0.5399807368	0.3357872151	0.3302068305	0.4892932933	0.5403108717	2.357352455
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 139	check2	0.4273175823	0.5425262662	0.33725221	0.3316243986	0.4914339589	0.5429776781	2.368558683
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	ExG 140	check2	0.4337631383	0.545648414	0.3389597662	0.3333870944	0.4938437768	0.5460760786	2.380763037
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu pre	check2	0.5158967935	0.5827519333	0.3572880016	0.3543821683	0.5167679441	0.579935091	2.514700358
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Otsu post	check2	0.5185646267	0.5857670339	0.3590685844	0.3565237631	0.5184446924	0.5824904226	2.526667514
180701_djifc6310_J1_SE_row_31_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_31_range_1	4561 and 4562	Custom	check2	0.420799759	0.522581047	0.3253032825	0.3201061542	0.4735970422	0.5231869752	2.317661877
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.3750953027	0.4917606968	0.2911850837	0.2840218378	0.4496473454	0.492995598	2.031748114
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3786083787	0.4945168178	0.2929399315	0.2855691324	0.4520251127	0.4962135384	2.039890742
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.3824565468	0.4975059287	0.2948263969	0.287258427	0.4548320946	0.4996381153	2.048745697
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.3877800946	0.5007843388	0.2968538588	0.289182077	0.4575906762	0.5031949497	2.058544789
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.3925673562	0.5037397336	0.2986009374	0.290905284	0.4598639244	0.5063337434	2.067757309
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.3990161666	0.5070944385	0.3003550298	0.2929487921	0.4618690212	0.5094445077	2.078126671
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.4641337808	0.5353805678	0.3118534201	0.311089803	0.4671744579	0.5302144193	2.162401296
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.4641337808	0.5353805678	0.3118534201	0.311089803	0.4671744579	0.5302144193	2.162401296
180701_djifc6310_J1_SE_row_34_range_6_rep_1.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.3912151373	0.4883342576	0.2890239662	0.2825079076	0.4439943096	0.4899902961	2.035803119
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.364128372	0.4480973313	0.2584718767	0.2540206474	0.4033624018	0.448271264	1.853341575
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3679921798	0.4499811654	0.2595894449	0.2548993762	0.4053025852	0.4506590228	1.858801388
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.3722470139	0.4520648352	0.2608311445	0.2559465514	0.407274281	0.4532008443	1.864599268
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.3781094485	0.4540268468	0.2617598564	0.2569174415	0.408679816	0.4552544116	1.869571344
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.3832828405	0.4559180549	0.2625898638	0.2578967418	0.4096188062	0.4571122864	1.874631689
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.3901727665	0.4578345913	0.2631064098	0.2589622289	0.4098408868	0.4584181317	1.879398218
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.434993248	0.4664366154	0.2620841209	0.263794731	0.4018920776	0.4599262018	1.891150765
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.435493291	0.4668371548	0.2622669258	0.2640567114	0.4020363748	0.4602136166	1.892146849
180701_djifc6310_J1_SE_row_34_range_6_rep_2.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.3815499099	0.4388428252	0.2517983928	0.2486260858	0.3917942548	0.4384630399	1.839988995
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.377478611	0.4005416231	0.2243267811	0.2205060538	0.3620420645	0.3993544784	1.694199173
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3813180468	0.4018529631	0.2249966056	0.2210160956	0.3632163105	0.4011049669	1.697036725
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.3852289542	0.4032939926	0.2257735205	0.2216388772	0.3645635578	0.4030062429	1.700143622
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.3903399686	0.4047701668	0.2263897659	0.2222613369	0.3656213335	0.4046638697	1.70248988
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.3949245149	0.4061346218	0.2269237887	0.2228619652	0.3663308359	0.4061543919	1.705047913
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.4006304538	0.4074992235	0.2272357559	0.2234647732	0.3665160993	0.4072968527	1.706864336
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.438182407	0.4113557473	0.2243552823	0.2247009963	0.3587105235	0.4065531804	1.69809186
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.4386211484	0.4115780007	0.2244232868	0.2248332298	0.358737907	0.4066862993	1.698407659
180701_djifc6310_J1_SE_row_34_range_6_rep_3.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.3903051946	0.390675984	0.2174242073	0.2143845532	0.3506660282	0.3898431214	1.673392479
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.3947042487	0.3821086484	0.2133288886	0.207209556	0.3501067504	0.3856149328	1.633691288
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3981480302	0.383358628	0.2141445348	0.2077519045	0.351655371	0.3874726283	1.636101563
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.4015830996	0.3847254079	0.2150620079	0.2083730433	0.3533597247	0.3894812788	1.638696219
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.4054760677	0.3860873171	0.2159286228	0.2089840162	0.3549971094	0.391427253	1.640868673
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.409107237	0.3876072332	0.2168956438	0.2097059336	0.356726962	0.3934699339	1.643487118
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.4136406848	0.389365505	0.2178677489	0.2105672516	0.358354709	0.3955705372	1.646098447
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.4557871809	0.3979112045	0.2198073516	0.2141732744	0.3607002948	0.4031237418	1.64411733
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.4592822989	0.3989542537	0.2200545704	0.2146985573	0.3608268123	0.4038964642	1.644344523
180701_djifc6310_J1_SE_row_34_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.4039955849	0.3762516618	0.2103165377	0.203522692	0.3461423808	0.3819779034	1.621684835
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.3767268136	0.4340103035	0.2512936831	0.2430633316	0.3982115791	0.4408377392	1.808104636
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3805209888	0.4356794827	0.2523149462	0.2437989878	0.4000718018	0.4431057694	1.812605598
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.3842738982	0.4373511939	0.2533844106	0.2445726223	0.4020073474	0.445400544	1.816703973
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.3891242037	0.4388994759	0.2542394828	0.2452991733	0.4035042555	0.4472995244	1.820270836
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.3936487304	0.4403589499	0.2550109992	0.245993958	0.4047677411	0.4490161652	1.82395721
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.400125597	0.4418301948	0.2554172517	0.246758801	0.4050145681	0.4501328527	1.827190524
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.4498958067	0.4487005845	0.2533465524	0.2502983987	0.3964208587	0.4504184444	1.83003127
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.4493965522	0.4485686964	0.253327358	0.2502419826	0.3964310024	0.4503104176	1.829631021
180701_djifc6310_J1_SE_row_34_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.3928322347	0.4268105472	0.2464563804	0.2386499018	0.3906301206	0.4342245179	1.796232344
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 135	check1	0.3638711895	0.4456820399	0.2582041547	0.2531471796	0.4000899682	0.449090219	1.850770113
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 136	check1	0.3680574546	0.4475095149	0.2592972268	0.2539551833	0.4021159867	0.4514788724	1.855979071
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 137	check1	0.3721756226	0.4494575747	0.2604645489	0.254894713	0.4041245573	0.4538916743	1.861206297
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 138	check1	0.3782044219	0.451386867	0.2613951835	0.2558715972	0.4055855338	0.455895811	1.866007329
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 139	check1	0.3833688886	0.4532461452	0.2622962517	0.2568348485	0.4068987242	0.457796966	1.87072845
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	ExG 140	check1	0.3903799184	0.4554054732	0.2630000651	0.2580412849	0.4074632222	0.4593751819	1.875763639
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu pre	check1	0.4288639227	0.4648357391	0.2634104974	0.2633886081	0.4031917941	0.4625643773	1.891012087
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Otsu post	check1	0.4254088064	0.4638022769	0.2632129727	0.2627994338	0.4032632025	0.4620062765	1.889406014
180701_djifc6310_J1_SE_row_34_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_34_range_6	4067 and 4068	Custom	check1	0.3819991256	0.4374905077	0.2523838275	0.2482759697	0.3907161539	0.4405313506	1.838717631
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 135	check1	0.3664056681	0.4689887794	0.27534908	0.2749013556	0.4106420073	0.4654535359	1.959671137
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 136	check1	0.3709946182	0.4703955546	0.2759578965	0.2753898025	0.411907367	0.4671673734	1.965314111
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 137	check1	0.3760328934	0.4717953755	0.2765423658	0.2758791904	0.413102784	0.4688647456	1.971000103
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 138	check1	0.3840077969	0.4726242375	0.2762599727	0.2761891429	0.4123555188	0.4690972803	1.975000677
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 139	check1	0.3906431469	0.4731788227	0.2757522063	0.2762771156	0.4112586403	0.4690541404	1.97792484
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 140	check1	0.3985102297	0.4737614632	0.2748749532	0.2763531962	0.4094009974	0.4686004147	1.979115345
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu pre	check1	0.428788338	0.4776290312	0.2719505299	0.2772688475	0.4029661757	0.4680754171	1.977701047
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu post	check1	0.425276665	0.4767100184	0.2719540557	0.2768500305	0.4032521264	0.4676564968	1.976902394
180701_djifc6310_J1_SE_row_35_range_1_rep_2.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Custom	check1	0.389888577	0.4554065585	0.2643598477	0.2667100792	0.3924677872	0.449313646	1.937725517
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 135	check1	0.3766283488	0.5148907622	0.3064874523	0.3093131276	0.4455682111	0.5044348844	2.158782809
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 136	check1	0.3810882531	0.5175884374	0.3080447796	0.3107212024	0.4478567627	0.507578183	2.168678942
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 137	check1	0.38609913	0.5201841508	0.309548543	0.3120916433	0.449996529	0.5105959301	2.179015135
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 138	check1	0.3930666279	0.5228234823	0.3108497828	0.3136370995	0.4514642594	0.5131537854	2.189485605
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 139	check1	0.3990486021	0.5249549918	0.3117602924	0.3147629588	0.452602458	0.5152678705	2.198928633
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 140	check1	0.4063510058	0.5270706514	0.3123646502	0.31590153	0.4529613706	0.5169628151	2.207295367
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu pre	check1	0.4458020844	0.536464785	0.3138451422	0.3204607282	0.4526836956	0.5234640559	2.237813869
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu post	check1	0.4420320002	0.5352948534	0.3134511985	0.319809667	0.4523542725	0.522539601	2.234294977
180701_djifc6310_J1_SE_row_35_range_1_rep_3.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Custom	check1	0.3961132123	0.5059493781	0.3001157699	0.30435311	0.4339812315	0.4952466627	2.155175142
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 135	check1	0.4122802449	0.5552073325	0.3358357617	0.3391575935	0.4820951219	0.5438201597	2.385729447
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 136	check1	0.4167417863	0.5595189642	0.3385929257	0.3418341665	0.4856964463	0.5484284692	2.400663776
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 137	check1	0.4213030297	0.5639650364	0.3414942474	0.3446281933	0.4896051414	0.5532129252	2.416349734
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 138	check1	0.4268330903	0.5687080688	0.3444559906	0.3476306908	0.4934528672	0.5581012893	2.433448241
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 139	check1	0.4318076986	0.5729310098	0.3470657476	0.3502757768	0.4968738997	0.5624748249	2.449008414
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	ExG 140	check1	0.4380670886	0.5775669697	0.3497370635	0.3532561734	0.4998546457	0.5668930843	2.466743938
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu pre	check1	0.5108922384	0.6150355954	0.3674819444	0.3771806412	0.5158317877	0.5979409918	2.60925707
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Otsu post	check1	0.5126242288	0.6169355198	0.3686462708	0.3785778497	0.5169342082	0.599534062	2.61681589
180701_djifc6310_J1_SE_row_35_range_1_rep_4.tif	180701_djifc6310_J1_SE_row_35_range_1	4569 and 4570	Custom	check1	0.4250482185	0.5530411236	0.3349933193	0.338725506	0.4784422044	0.5426335345	2.399339903
