Row,Filename,Plot,Row.Numbers,Filter.Type,Genotype.x,Image,Light.Value,Average.Saturation,Reference.Rep,Pixels.Remaining,Total,Percent.Cover,file,date,Pedigree,Genotype.y,Treatment,Rep
3315,190706_djifc6310_J6_SE_row_35_range_3_rep_6.tif,190706_djifc6310_J6_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0035.JPG,12.96578428,74.06899455,1,124965,255783,48.85586611,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3315,190706_djifc6310_J6_SE_row_35_range_3_rep_6.tif,190706_djifc6310_J6_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0035.JPG,12.96578428,88.28293958,1,83116,255783,32.49473186,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3315,190706_djifc6310_J6_SE_row_35_range_3_rep_6.tif,190706_djifc6310_J6_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0035.JPG,12.96578428,87.66435633,1,84982,255783,33.2242565,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3315,190706_djifc6310_J6_SE_row_35_range_3_rep_6.tif,190706_djifc6310_J6_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0035.JPG,12.96578428,74.23109555,1,121408,255783,47.4652342,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3315,190830_djifc6310s_Aug30_SE_row_35_range_3_rep_8.tif,190830_djifc6310s_Aug30_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0297.JPG,11.95455985,36.92467643,1,290250,343689,84.45134991,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,No Nitrogen,2
3315,190901_djifc6310s_Sept1_SE_row_35_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0439.JPG,11.95455985,32.32608753,1,282885,376689,75.09775969,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3315,190905_djifc6310s_Sept5_SE_row_35_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0666.JPG,12.63263175,42.74838848,1,260084,348395,74.65204725,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3315,190905_djifc6310s_Sept5_SE_row_35_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0666.JPG,12.63263175,46.5459019,1,196705,348395,56.46033956,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3315,190905_djifc6310s_Sept5_SE_row_35_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0666.JPG,12.63263175,46.93514167,1,190162,348395,54.58229883,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3315,190905_djifc6310s_Sept5_SE_row_35_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0666.JPG,12.63263175,43.18710713,1,243828,348395,69.98607902,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3315,190827_djifc6310_Aug26_SE_row_35_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0263.JPG,7.614709844,65.53314861,1,341026,443223,76.94230669,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3315,190814_djifc6310s_Aug14_SE_row_35_range_3_rep_7.tif,190814_djifc6310s_Aug14_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0387.JPG,12.97756614,34.4669108,1,183131,239855,76.35071189,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3315,190814_djifc6310s_Aug14_SE_row_35_range_3_rep_7.tif,190814_djifc6310s_Aug14_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0387.JPG,12.97756614,36.42971039,1,145787,239855,60.78130537,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3315,190827_djifc6310_Aug26_SE_row_35_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0263.JPG,7.614709844,64.71916469,1,350478,443223,79.0748675,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3315,190827_djifc6310_Aug26_SE_row_35_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0263.JPG,7.614709844,78.6672435,1,217631,443223,49.10191935,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3315,190827_djifc6310_Aug26_SE_row_35_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0263.JPG,7.614709844,78.79829692,1,215559,443223,48.63443458,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3315,190901_djifc6310s_Sept1_SE_row_35_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0439.JPG,11.95455985,34.56984107,1,237811,376689,63.1319205,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3315,190901_djifc6310s_Sept1_SE_row_35_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0439.JPG,11.95455985,34.8106552,1,231739,376689,61.51998067,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3315,190901_djifc6310s_Sept1_SE_row_35_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0439.JPG,11.95455985,32.58477442,1,275026,376689,73.01142322,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3315,190812_djifc6310s_Aug12_SE_row_35_range_3_rep_7.tif,190812_djifc6310s_Aug12_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0128.JPG,10.64385619,39.87427331,1,178867,276413,64.71005343,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3315,190812_djifc6310s_Aug12_SE_row_35_range_3_rep_7.tif,190812_djifc6310s_Aug12_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0128.JPG,10.64385619,36.89881126,1,216622,276413,78.36896239,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3315,190812_djifc6310s_Aug12_SE_row_35_range_3_rep_7.tif,190812_djifc6310s_Aug12_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0128.JPG,10.64385619,36.67757901,1,223561,276413,80.87933636,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3315,190812_djifc6310s_Aug12_SE_row_35_range_3_rep_7.tif,190812_djifc6310s_Aug12_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0128.JPG,10.64385619,39.77141151,1,180477,276413,65.29251519,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3315,190822_djifc6310s_Aug22_SE_row_35_range_3_rep_7.tif,190822_djifc6310s_Aug22_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0859.JPG,11.61470984,34.32018774,1,278341,357903,77.76995443,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3315,190822_djifc6310s_Aug22_SE_row_35_range_3_rep_7.tif,190822_djifc6310s_Aug22_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0859.JPG,11.61470984,36.50764172,1,234710,357903,65.57922119,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3315,190822_djifc6310s_Aug22_SE_row_35_range_3_rep_7.tif,190822_djifc6310s_Aug22_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0859.JPG,11.61470984,36.36478805,1,237411,357903,66.33389494,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3315,190822_djifc6310s_Aug22_SE_row_35_range_3_rep_7.tif,190822_djifc6310s_Aug22_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0859.JPG,11.61470984,34.47987561,1,271082,357903,75.74175126,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3315,190820_djifc6310s_Aug20_SE_row_35_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_35_range_3,3315 and 3316,Otsu pre,Check,DJI_0333.JPG,12.63263175,43.29327,1,221750,347215,63.8653284,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3315,190820_djifc6310s_Aug20_SE_row_35_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_35_range_3,3315 and 3316,Otsu post,Check,DJI_0333.JPG,12.63263175,42.95445044,1,228644,347215,65.8508417,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3315,190820_djifc6310s_Aug20_SE_row_35_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_35_range_3,3315 and 3316,Custom,Check,DJI_0333.JPG,12.63263175,40.79665434,1,259815,347215,74.82827643,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3315,190820_djifc6310s_Aug20_SE_row_35_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_35_range_3,3315 and 3316,ExG 131,Check,DJI_0333.JPG,12.63263175,40.40928042,1,272858,347215,78.58473856,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3341,190814_djifc6310s_Aug14_SE_row_22_range_3_rep_8.tif,190814_djifc6310s_Aug14_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0390.JPG,12.97756614,38.56637768,1,131019,239855,54.62425215,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3341,190814_djifc6310s_Aug14_SE_row_22_range_3_rep_8.tif,190814_djifc6310s_Aug14_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0390.JPG,12.97756614,36.52555399,1,167426,239855,69.80300598,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3341,190814_djifc6310s_Aug14_SE_row_22_range_3_rep_8.tif,190814_djifc6310s_Aug14_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0390.JPG,12.97756614,38.80744835,1,126596,239855,52.78022138,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3341,190814_djifc6310s_Aug14_SE_row_22_range_3_rep_8.tif,190814_djifc6310s_Aug14_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0390.JPG,12.97756614,36.56852181,1,155828,239855,64.96758458,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,No Nitrogen,2
3341,190816_djifc6310s_Aug16_SE_row_22_range_3_rep_3.tif,190816_djifc6310s_Aug16_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0173.JPG,7.614709844,35.47517298,1,260467,426735,61.03717764,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,No Nitrogen,2
3341,190816_djifc6310s_Aug16_SE_row_22_range_3_rep_3.tif,190816_djifc6310s_Aug16_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0173.JPG,7.614709844,38.97317535,1,214376,426735,50.23632934,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,No Nitrogen,2
3341,190816_djifc6310s_Aug16_SE_row_22_range_3_rep_3.tif,190816_djifc6310s_Aug16_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0173.JPG,7.614709844,38.77606753,1,216969,426735,50.8439664,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,No Nitrogen,2
3341,190816_djifc6310s_Aug16_SE_row_22_range_3_rep_3.tif,190816_djifc6310s_Aug16_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0173.JPG,7.614709844,35.36034206,1,261024,426735,61.16770361,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,No Nitrogen,2
3341,190830_djifc6310s_Aug30_SE_row_22_range_3_rep_8.tif,190830_djifc6310s_Aug30_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0294.JPG,11.95455985,38.40754224,1,226123,343689,65.79291161,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,No Nitrogen,2
3341,190830_djifc6310s_Aug30_SE_row_22_range_3_rep_8.tif,190830_djifc6310s_Aug30_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0294.JPG,11.95455985,37.89394105,1,241630,343689,70.30483955,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,No Nitrogen,2
3341,190830_djifc6310s_Aug30_SE_row_22_range_3_rep_8.tif,190830_djifc6310s_Aug30_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0294.JPG,11.95455985,41.03662974,1,187394,343689,54.52429377,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,No Nitrogen,2
3341,190830_djifc6310s_Aug30_SE_row_22_range_3_rep_8.tif,190830_djifc6310s_Aug30_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0294.JPG,11.95455985,40.71675858,1,192464,343689,55.99946463,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,No Nitrogen,2
3341,190905_djifc6310s_Sept5_SE_row_22_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0669.JPG,12.97756614,41.0699944,1,213872,348395,61.38779259,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3341,190905_djifc6310s_Sept5_SE_row_22_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0669.JPG,12.97756614,43.40932856,1,176821,348395,50.75302458,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3341,190905_djifc6310s_Sept5_SE_row_22_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0669.JPG,12.97756614,43.74959094,1,171866,348395,49.33078833,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3341,190905_djifc6310s_Sept5_SE_row_22_range_3_rep_6.tif,190905_djifc6310s_Sept5_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0669.JPG,12.97756614,41.28294606,1,199191,348395,57.17389744,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,No Nitrogen,2
3341,190823_djifc6310_Aug23_SE_row_22_range_3_rep_5.tif,190823_djifc6310_Aug23_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0470.JPG,11.29278175,46.86530732,1,270204,337851,79.97726809,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,No Nitrogen,2
3341,190823_djifc6310_Aug23_SE_row_22_range_3_rep_5.tif,190823_djifc6310_Aug23_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0470.JPG,11.29278175,53.4128649,1,189171,337851,55.99243453,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,No Nitrogen,2
3341,190706_djifc6310_J6_SE_row_22_range_3_rep_7.tif,190706_djifc6310_J6_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0048.JPG,12.96578428,76.42425461,1,132575,255783,51.83104428,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3341,190706_djifc6310_J6_SE_row_22_range_3_rep_7.tif,190706_djifc6310_J6_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0048.JPG,12.96578428,94.15370033,1,86642,255783,33.87324412,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3341,190706_djifc6310_J6_SE_row_22_range_3_rep_7.tif,190706_djifc6310_J6_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0048.JPG,12.96578428,93.35287271,1,88947,255783,34.77439861,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3341,190706_djifc6310_J6_SE_row_22_range_3_rep_7.tif,190706_djifc6310_J6_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0048.JPG,12.96578428,76.94168048,1,129275,255783,50.54088817,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_J6.csv,July6,Check,Check,No Nitrogen,2
3341,190903_djifc6310s_Sept3_SE_row_22_range_3_rep_5.tif,190903_djifc6310s_Sept3_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0062.JPG,8.924870213,46.74234043,1,276892,449235,61.63633733,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,No Nitrogen,2
3341,190903_djifc6310s_Sept3_SE_row_22_range_3_rep_5.tif,190903_djifc6310s_Sept3_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0062.JPG,8.924870213,51.21712097,1,216900,449235,48.28207954,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,No Nitrogen,2
3341,190903_djifc6310s_Sept3_SE_row_22_range_3_rep_5.tif,190903_djifc6310s_Sept3_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0062.JPG,8.924870213,51.32244375,1,215220,449235,47.90811045,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,No Nitrogen,2
3341,190903_djifc6310s_Sept3_SE_row_22_range_3_rep_5.tif,190903_djifc6310s_Sept3_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0062.JPG,8.924870213,47.4478643,1,265096,449235,59.01054014,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,No Nitrogen,2
3341,190822_djifc6310s_Aug22_SE_row_22_range_3_rep_6.tif,190822_djifc6310s_Aug22_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0856.JPG,11.61470984,37.9476992,1,239289,357903,66.85861812,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3341,190901_djifc6310s_Sept1_SE_row_22_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0442.JPG,12.31116539,34.93670222,1,256847,376689,68.18542617,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3341,190901_djifc6310s_Sept1_SE_row_22_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0442.JPG,12.31116539,38.3284283,1,200231,376689,53.15552087,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3341,190901_djifc6310s_Sept1_SE_row_22_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0442.JPG,12.31116539,38.74040338,1,192699,376689,51.15599341,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3341,190901_djifc6310s_Sept1_SE_row_22_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0442.JPG,12.31116539,35.32145791,1,246748,376689,65.50443469,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,No Nitrogen,2
3341,190823_djifc6310_Aug23_SE_row_22_range_3_rep_5.tif,190823_djifc6310_Aug23_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0470.JPG,11.29278175,53.49702544,1,188305,337851,55.73610852,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,No Nitrogen,2
3341,190823_djifc6310_Aug23_SE_row_22_range_3_rep_5.tif,190823_djifc6310_Aug23_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0470.JPG,11.29278175,47.52348791,1,256988,337851,76.06548449,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,No Nitrogen,2
3341,190812_djifc6310s_Aug12_SE_row_22_range_3_rep_3.tif,190812_djifc6310s_Aug12_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0126.JPG,10.64385619,40.88522339,1,228713,276413,82.74321396,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3341,190812_djifc6310s_Aug12_SE_row_22_range_3_rep_3.tif,190812_djifc6310s_Aug12_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0126.JPG,10.64385619,45.95925967,1,163094,276413,59.00373716,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3341,190812_djifc6310s_Aug12_SE_row_22_range_3_rep_3.tif,190812_djifc6310s_Aug12_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0126.JPG,10.64385619,45.67579409,1,166670,276413,60.29745345,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3341,190812_djifc6310s_Aug12_SE_row_22_range_3_rep_3.tif,190812_djifc6310s_Aug12_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0126.JPG,10.64385619,41.51578514,1,215286,276413,77.88562767,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,No Nitrogen,2
3341,190822_djifc6310s_Aug22_SE_row_22_range_3_rep_6.tif,190822_djifc6310s_Aug22_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0856.JPG,11.61470984,40.6147155,1,198745,357903,55.53040908,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3341,190822_djifc6310s_Aug22_SE_row_22_range_3_rep_6.tif,190822_djifc6310s_Aug22_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0856.JPG,11.61470984,40.84788613,1,194535,357903,54.35411271,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3341,190822_djifc6310s_Aug22_SE_row_22_range_3_rep_6.tif,190822_djifc6310s_Aug22_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0856.JPG,11.61470984,37.5857955,1,252688,357903,70.60236992,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,No Nitrogen,2
3341,190820_djifc6310s_Aug20_SE_row_22_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0330.JPG,12.63263175,46.65382238,1,236980,347215,68.25165963,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3341,190820_djifc6310s_Aug20_SE_row_22_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0330.JPG,12.63263175,50.92529573,1,181809,347215,52.36208113,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3341,190820_djifc6310s_Aug20_SE_row_22_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0330.JPG,12.63263175,45.79810425,1,260893,347215,75.13874689,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3341,190820_djifc6310s_Aug20_SE_row_22_range_3_rep_7.tif,190820_djifc6310s_Aug20_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0330.JPG,12.63263175,50.49160989,1,188657,347215,54.33434615,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,No Nitrogen,2
3341,190827_djifc6310_Aug26_SE_row_22_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_22_range_3,3341 and 3342,Otsu pre,Check,DJI_0267.JPG,7.614709844,83.23077137,1,205218,443223,46.30129754,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3341,190827_djifc6310_Aug26_SE_row_22_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_22_range_3,3341 and 3342,Custom,Check,DJI_0267.JPG,7.614709844,67.32446629,1,329529,443223,74.34835286,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3341,190827_djifc6310_Aug26_SE_row_22_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_22_range_3,3341 and 3342,Otsu post,Check,DJI_0267.JPG,7.614709844,83.98017271,1,196051,443223,44.23303845,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3341,190827_djifc6310_Aug26_SE_row_22_range_3_rep_4.tif,190827_djifc6310_Aug26_SE_row_22_range_3,3341 and 3342,ExG 131,Check,DJI_0267.JPG,7.614709844,64.74163337,1,353959,443223,79.86025093,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,No Nitrogen,2
3377,190903_djifc6310s_Sept3_SE_row_4_range_3_rep_6.tif,190903_djifc6310s_Sept3_SE_row_4_range_3,3377 and 3378,ExG 131,Check,DJI_0066.JPG,8.58502021,43.48734474,1,300607,449235,66.91531159,data/CanopyCoverage/SE/Plot3_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,No Nitrogen,2
