Aug12	NE	djifc6310s	190812	173129	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0301.JPG	40.852593	-96.610353	701428.579947	4525142.147864	-0.360818	30.930697	2336	252	1	6	5	0
Aug12	NE	djifc6310s	190812	173132	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0302.JPG	40.852593	-96.610353	701428.579947	4525142.147864	-0.08314	30.994332	1319	252	1	6	6	0
Aug12	NE	djifc6310s	190812	173134	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0303.JPG	40.852593	-96.610353	701428.579947	4525142.147864	0.165614	31.052182	1022	252	1	6	7	0
Aug12	NE	djifc6310s	190812	173136	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0304.JPG	40.852593	-96.610353	701428.579947	4525142.147864	0.489572	31.150526	1658	252	1	6	8	0
Aug12	NE	djifc6310s	190812	173138	0.003125	8.321	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0305.JPG	40.852593	-96.610353	701428.579947	4525142.147864	0.639981	32.24967	2613	252	1	6	9	0
Aug12	NE	djifc6310s	190812	172801	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0205.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.743829	-0.070633	1816	2	2	1	1	0
Aug12	NE	djifc6310s	190812	172803	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0206.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.402516	-0.128482	1102	2	2	1	2	0
Aug12	NE	djifc6310s	190812	172805	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0207.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.038063	-0.221042	1320	2	2	1	3	0
Aug12	NE	djifc6310s	190812	172807	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0208.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.871098	-0.313601	2234	2	2	1	4	0
Aug12	NE	djifc6310s	190812	172844	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0225.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.090127	-0.666484	1892	2	2	1	5	0
Aug12	NE	djifc6310s	190812	172847	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0226.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.171117	-0.643344	806	2	2	1	6	0
Aug12	NE	djifc6310s	190812	172848	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0227.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.524	-0.545	468	2	2	1	7	1
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.852312	-96.610433	701422.678347	4525110.760564	1.847958	-0.452441	1509	2	2	1	8	0
Aug12	NE	djifc6310s	190812	172844	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0225.JPG	40.852366	-96.610414	701424.135789	4525116.835173	1.321526	5.638365	1733	83	2	2	1	0
Aug12	NE	djifc6310s	190812	172847	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0226.JPG	40.852366	-96.610414	701424.135789	4525116.835173	1.524	5.702	797	83	2	2	2	1
Aug12	NE	djifc6310s	190812	172848	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0227.JPG	40.852366	-96.610414	701424.135789	4525116.835173	1.847958	5.78299	863	83	2	2	3	0
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.852366	-96.610414	701424.135789	4525116.835173	0.841374	5.921829	1816	83	2	2	4	0
Aug12	NE	djifc6310s	190812	172933	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0248.JPG	40.852366	-96.610414	701424.135789	4525116.835173	2.050432	5.829269	2160	83	2	2	5	0
Aug12	NE	djifc6310s	190812	172935	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0249.JPG	40.852366	-96.610414	701424.135789	4525116.835173	2.073572	5.430107	1158	83	2	2	6	0
Aug12	NE	djifc6310s	190812	172937	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0250.JPG	40.852366	-96.610414	701424.135789	4525116.835173	1.662839	5.366472	836	83	2	2	7	0
Aug12	NE	djifc6310s	190812	172939	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0251.JPG	40.852366	-96.610414	701424.135789	4525116.835173	1.431441	5.325977	1638	83	2	2	8	0
Aug12	NE	djifc6310s	190812	172850	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0228.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.791109	12.266173	2449	86	2	3	1	0
Aug12	NE	djifc6310s	190812	172933	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0248.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.964658	12.057914	2254	86	2	3	2	0
Aug12	NE	djifc6310s	190812	172935	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0249.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.675409	11.988495	1105	86	2	3	3	0
Aug12	NE	djifc6310s	190812	172937	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0250.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.525	11.948	143	86	2	3	4	1
Aug12	NE	djifc6310s	190812	172939	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0251.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.374591	11.907505	1185	86	2	3	5	0
Aug12	NE	djifc6310s	190812	172941	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0252.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.183687	11.849656	2344	86	2	3	6	0
